,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
3106022,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,11:00,2022-04-21,19:00,56.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106023,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,12:00,2022-04-21,20:00,58.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106024,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,13:00,2022-04-21,21:00,60.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106025,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,14:00,2022-04-21,22:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106026,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,15:00,2022-04-21,23:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106027,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,16:00,2022-04-22,00:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106028,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,17:00,2022-04-22,01:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106029,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,18:00,2022-04-22,02:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106030,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,19:00,2022-04-22,03:00,55.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106031,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,20:00,2022-04-22,04:00,51.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106032,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,21:00,2022-04-22,05:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106033,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,22:00,2022-04-22,06:00,45.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106034,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-21,23:00,2022-04-22,07:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106035,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,00:00,2022-04-22,08:00,41.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106036,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,01:00,2022-04-22,09:00,40.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106037,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,02:00,2022-04-22,10:00,39.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106038,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,03:00,2022-04-22,11:00,38.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106039,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,04:00,2022-04-22,12:00,37.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106040,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,05:00,2022-04-22,13:00,37.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106041,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,06:00,2022-04-22,14:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106042,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,07:00,2022-04-22,15:00,46.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106043,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,08:00,2022-04-22,16:00,50.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106044,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,09:00,2022-04-22,17:00,53.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106045,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,10:00,2022-04-22,18:00,55.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106046,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,11:00,2022-04-22,19:00,57.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106047,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,12:00,2022-04-22,20:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106048,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,13:00,2022-04-22,21:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106049,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,14:00,2022-04-22,22:00,62.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106050,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,15:00,2022-04-22,23:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106051,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,16:00,2022-04-23,00:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106052,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,17:00,2022-04-23,01:00,62.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106053,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,18:00,2022-04-23,02:00,60.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106054,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,19:00,2022-04-23,03:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106055,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,20:00,2022-04-23,04:00,57.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106056,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,21:00,2022-04-23,05:00,54.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106057,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,22:00,2022-04-23,06:00,51.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106058,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-22,23:00,2022-04-23,07:00,51.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106059,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,00:00,2022-04-23,08:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106060,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,01:00,2022-04-23,09:00,49.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106061,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,02:00,2022-04-23,10:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106062,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,03:00,2022-04-23,11:00,47.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106063,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,04:00,2022-04-23,12:00,45.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106064,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,05:00,2022-04-23,13:00,45.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106065,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,06:00,2022-04-23,14:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106066,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,07:00,2022-04-23,15:00,53.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106067,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,08:00,2022-04-23,16:00,55.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106068,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,09:00,2022-04-23,17:00,57.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106069,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,10:00,2022-04-23,18:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106070,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,11:00,2022-04-23,19:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106071,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,12:00,2022-04-23,20:00,62.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106072,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,13:00,2022-04-23,21:00,63.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106073,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,14:00,2022-04-23,22:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106074,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,15:00,2022-04-23,23:00,65.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106075,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,16:00,2022-04-24,00:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106076,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,17:00,2022-04-24,01:00,63.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106077,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,18:00,2022-04-24,02:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106078,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,19:00,2022-04-24,03:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106079,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,20:00,2022-04-24,04:00,54.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106080,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,21:00,2022-04-24,05:00,51.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106081,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,22:00,2022-04-24,06:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106082,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-23,23:00,2022-04-24,07:00,46.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106083,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,00:00,2022-04-24,08:00,44.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106084,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,01:00,2022-04-24,09:00,43.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106085,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,02:00,2022-04-24,10:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106086,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,03:00,2022-04-24,11:00,41.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106087,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,04:00,2022-04-24,12:00,40.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106088,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,05:00,2022-04-24,13:00,41.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106089,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,06:00,2022-04-24,14:00,44.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106090,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,07:00,2022-04-24,15:00,50.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106091,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,08:00,2022-04-24,16:00,54.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106092,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,09:00,2022-04-24,17:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106093,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,10:00,2022-04-24,18:00,62.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106094,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,11:00,2022-04-24,19:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106095,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,12:00,2022-04-24,20:00,66.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106096,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,13:00,2022-04-24,21:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106097,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,14:00,2022-04-24,22:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106098,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,15:00,2022-04-24,23:00,69.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106099,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,16:00,2022-04-25,00:00,69.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106100,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,17:00,2022-04-25,01:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106101,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,18:00,2022-04-25,02:00,66.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106102,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,19:00,2022-04-25,03:00,62.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106103,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,20:00,2022-04-25,04:00,58.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106104,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,21:00,2022-04-25,05:00,55.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106105,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,22:00,2022-04-25,06:00,52.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106106,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-24,23:00,2022-04-25,07:00,50.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106107,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,00:00,2022-04-25,08:00,49.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106108,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,01:00,2022-04-25,09:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106109,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,02:00,2022-04-25,10:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106110,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,03:00,2022-04-25,11:00,49.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106111,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,04:00,2022-04-25,12:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106112,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,05:00,2022-04-25,13:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106113,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,06:00,2022-04-25,14:00,51.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106114,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,07:00,2022-04-25,15:00,55.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106115,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,08:00,2022-04-25,16:00,58.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106116,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,09:00,2022-04-25,17:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
3106117,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-04-25,10:00,2022-04-25,18:00,63.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-27
